CV_number;CV_text_brut
CV_107;" 

 

 

erge Franc

 

 

 

 

Profil

Sensibilisé à la cause
écologique, je me suis
dirigié vers des activités
d'ingénierie durable à la
fin de mes études.

Contact

Tél : +33.66.17.97.23
09, rue du lac,

06000, Nice
serge.franc@mailo.com

Compétences

maîtrise et connaissance
des matériaux éco-
responsables

connaissance des
processus de recyclage

Modélisation et
Conceptualisation des
espaces 3D

 

 

 

Ingénieur des matériaux
éco-responsables

Expériences Professionnelles
Ingénieur d'équipe

Start-up Néo mundis I 2017- Aujourd'hui

Gestion et développement de la plateforme de
communication inter ONG

Assistant Ingénieur
Mibiléo écolo I 2015-2017

Formation

Ecole d'Ingénieurs, Arts et Métiers
Diplôme d'Ingénieur (2014)

Spécialisation bois et acier

Lycée Bellevue (2011-2014)

Optention du Baccalauréat S, option mathématiques

 
"
CV_108;"MARC
BOISSEAU

Manager Social Media des ONG

 

EXPÉRIENCES PROFESSIONNELLES

Social Media Editor

Agence Dagobert I 2017-aujourd'hui

- coordination des projets
- prospection
- partenariats

Chef de projet associatif | 2015- 2016 INFOS

Les enfants indigos
Je cherche un emploi dans

Guide de communication la communication
promotion citoyenne, suivi des projets associative
FORMATION CONTACT

| . 32 rue du pont neuf,
Lycée Pierre Lou 64000, Pau
BTS gestion et comptabilité (2014) Tel: +33.64.21.92.23

marcboisseau@jetbiz.com
option vie associative

Lycée Roussel
BAC STMG (2011)

COMPÉTENCES

suivi financier
gestion des projets
analyses anticipatives

 
"
CV_109;LINDA KINN
CV_110;"EMMA
GIRAUD

Architecte spécialisée en
matériaux écologiques

Profil

Expériences
professionnelles

Formation

Compétences

Contact

 

Je suis une architecte d'intérieure spécialisée en
dévloppement durable. Sensible à la cause écologique, je
n'utilise que des matériaux éco-responsables.

Designer d'Intérieur
Le monde d'Archi 1 2016- Aujourd'hui
(création des plans, gestion des contrats et des ventes,

partenariats écologiques)

Designer Junior
Studio soleil Bois | 2014-2016

Assitante premier architecte

Ecole d'Architecture de Paris
diplôme d'architecte (2013)

Section recyclage et matériaux

Lycée Charles de Gaulle (2006-2009)
Optention du Baccalauréat L, option Arts plastiques

Suite Adobe Mockup Packages
SketchUp Environmental design
modélisation 3D

Tél : +33.67.32.00.00
32, rue du Chemin Vert, 69000, Lyon
emma.giraud@mailcool.com
"
CV_111;"DD LCD D EDS EDITÉ

e

 

 

K

 

< A la recherche d'un
poste de gestionnaire
Eco-responsabilité

> ONE Vi

Tél : +33.69.54.83.93
120, rue Jeanne
d'Arc.13000,

< ina.g@mailto.com

K

 

 

CARANCE
THOMAS

EXPÉRIENCES PROFESSIONNELLES

Responsabilité de Pôle, service et équipe
AXUIE a NT leE]
management et gestion des équipes Eaux et Incendies

Manager Eco-responsabilité de la ville
MEHR OV ETETIE

Gestion des projets citadins, mise en place des équipes
et des process de développement locaux.

FORMATION

Lorraine - IUT
Licence Pro Logistique globale et éco-responsabilité
So ETES 14e tat-téeEN =el lola al en t-1 als

CETTE ET te 110
Bac Economie et Social

COMPÉTENCES

Systèmes et outils de management environnemental,
méthodologie SME - système de management
environnemental

(SE OIL So eat lol

Cole ant VE el tee at ant ai LE RU a RES ee MIRE) 0]
re EC (01e a

Techniques de communication

Gestionnaire et
pratiques managériales
dans le domaine de
ROSES

 

 

 

 

OT

Q

NSNSINNS NN SNS SINNNNINIEN
"
CV_112;DANY NGUYEN
CV_113;"  
 
 
  

Profil

Biologiste en
laboratoire pour la
recherche durable.

 

JONATHAN CAMIDO

Biologiste

Infos

Tél : +33.78.43.87.00

13 avenue Picasso, 31000,
Toulouse
jonathancamidoemailz.com

Expériences
professionnelles

BIOLOGISTE

Laboratoire Fragrance

Recherche moléculaire des forêts

ASSISTANT LABORANTIN

Laboratoire de recherche

paramédicale Bio

 

Formation

L'EBI
Diplôme biologie industrielle

Majeure Recherche et Application

LYCÉE LOUIS CARAFETE
Bac S option Biologie

Compétences

+ Rigueur intellectuelle,
méthode

e Curiosité, créativité

+ Capacités à travailler en
équipe

+ Compétences scientifiques
et technologiques
"
CV_114;" 

WARREN
ROSENTHAL

FONDATEUR DE BEGOOD

INFOS CONTACT

Je m'appelle Warren, j'ai 35 22 rue des clochers,

ans, j'ai créé BeGood, un 75000, Paris

concept store éco- Tel :+33.77.31.82.11
responsable w.rosenthal@begood.com

EXPÉRIENCES PROFESSIONNELLES

Fondateur et créateur du concept store BeGoodl.
BeGood
Vente d'objets et produits 100% naturels et recyclables.

Commercial
Vendeur matériaux agricoles
Startup d'outils de facilitation de production agricole

FORMATION

Ecole d'Ingénieur
Diplôme d'ingénierie agronome
Spécialité développement durable

Lycée Vauban
Bac ES, option économie

COMPÉTENCES

+ connaissances dans l'agroalimentaire, viticulture,
agroenvironnement, biologie animale et végétale.

+ coordination d'équipe

+ gestion comptable

- vente directe
"
CV_115;" 

À PROPOS DE MOI

Créatif et fort de 5 ans
d'expérience, je suis à la
recherche d'un emploi de
photographe dans un média
de voyage ou une agence de
tourisme

RÉCOMPENSES

°_ Gagnant du concours de
photographie de la Nature
(2012)

+ 3e au concours de l'Institut
des Arts de Lyon

CONTACT

Tél : +33.67.32.00.00

44, rue du Colonel Gré,

35000, Lyon
benjamin.clavel@mailcool.com

BENJAMIN
CLAVEL

Photographe

EXPÉRIENCES PROFESSIONNELLES

Photographe Senior
Agence de voyage Baxfair

photographe des déplacements officiels

Photographe Junior
Studio de création design

assistant photograhe, responsable mise en scène, retouches
graphiques

FORMATION

Ecole de Design
diplôme de photographie et d'illustration (2010)
Diplôme de designer(2006-2009)

Lycée Marie Curie (2006-2009)
Optention du Baccalauréat L, option Arts plastiques

COMPÉTENCES

+ Suite Adobe

+ Autodesksketch

°_ photography ansd sketches apps
° _blogging & video
"
CV_116;"GRAPHISTE

> À
E
>.”
Ox
œ À
=

COORDONNÉES

QE LCEE)
bonjour@sitevraimentsupe:
www.sitevraimentsuper.fr

 

À MON SUJET

Un graphiste est un professionnel de l'industrie du graphisme
et des arts graphiques qui assemble des images, de la
typographie ou des images animées pour créer un élément
de design. Un graphiste crée des images qui seront ensuite
publiées

PARCOURS SCOLAIRE

Université Blaise Pascal
2019 - 2023 | Licence en arts multimédia

Université Blaise Pascal
2023-2024 | Certificat de formation de graphisme et illustration

EXPÉRIENCE

+ 2023 STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE
JUNIOR

+ Chargé de créer des graphiques pour des dispositions en ligne:

+ Édition des photos éditoriales pour les clients et les magasines, et
les publications sur les réseaux sociaux

+ Organisation des fichiers

+ 2025 STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE
SÉNIOR

+ Chargé de créer des graphiques pour des mises en page hors ligne:

+ Édition des photos éditoriales pour les clients et les magasines, et les
publications sur les réseaux sociaux

+ Organisation des fichiers

+ 2028 STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE
SENIOR
+ Travail en étroite collaboration avec l'équipe marketing
pour produire des concepts pour les clients.
*__- Créer des concepts pour les principaux clients tels
que la production de musique de Némo et plus encore.

COMPÉTENCES

Conception graphiqLe 3

lustration ns
Photographie p
Graphiques mobiles

Vidéographie a)

Mise en page EE
"
CV_117;" 

CONTACT

55 avenue Pomponnière,
75000, Paris

Tel : +33.66.23.10.79
lucie_rodriguezc@mailo.com

COMPÉTENCES

e outils de communication
interne et externe

° management d'équipe

e marketing associatif

LUCIE
RODRIGUEZ

RESPONSABLE ASSOCIATIVE

Qui suis-je ?

Directrice Associative à la recherche d'un poste
en ONG internationale

Expériences professionnelles

DIRECTRICE D'ASSOCIATION
La main verte | 2018- Aujourd'hui
Chef de projet

RESPONSABLE ASSOCIATIVE
Un geste bleu | 2016-2018

Chef de Projet Junior

Formation

UNIVERSITÉ LA SORBONNE
Diplôme méditation culturelle

option ""vie associative""

BAC ES (2009)
"
CV_118;" 

Thomas
Fontaine

GESTIONNAIRE DES COMPTES

RÉSUMÉ EXÉCUTIF

Je suis un gestionnaire de comptes avec des

 

compétences personnelles solides, très

    

et motivé à aider les entreprises à acquérir et

à maintenir leurs clients sur du long terme.

COORDONNÉES DE CONTACT

Portable : 66 06 77 12 12
Email : bonjour@sitevraimentsuper.fr
Adresse Postale : 28, rue Jean Goujon,

75008 Paris, France

 

COMPÉTENCES PERSONNELLES

- Excellentes compétences en communication, parle
couramment 3 langues (anglais, chinois, français)
- Compétences interpersonnelles solides

- Bonne gestion du temps et de l'organisation

EXPÉRIENCE PROFESSIONNELLE

Directeur des unités commerciales
Li

oldes de luxe et cie | juin 2017 - à aujourd'hui

 

- Gère un groupe de cadres commerciaux axés sur les services à la clientèle
- Assure le respeer du code de conduite de l'entreprise

- Embauche er forme de nouveaux employés

Gestionnaire de compte

La Boîte aux Vêtements | mai 2012 - juin 2017

- Gérer et entretenir les achats des clients
- Fai

assurer de la

la liaison entre les clients et les fournisseurs

 

     

satisfaction client en gérant les affaires quotidiennes

PROFIL UNIVERSITAIRE

Université Descartes

BTS Gestion | Diplômé en avril 2012

 

on en entrepreneuriat, et comptabilité en matiè

 

ec les honneurs, avec une moyenne générale de 15,5

 

Vainqueur du défi des jeunes entrepreneurs de Melun

Lycée de Melun

Diplômé avec les honneurs | avril 2008

Diplôme de l'université de Melun avec une moyenne de 15,5
Président du Club des jeunes entrepreneurs

Membre du Club de débat

Rédacteur pour le journal de l'université de Melun

RÉFÉRENCES PROFESSIONNELLES

Éric Tanon

Directeur des ressources humaines,

 

 

La Boi ax vêtements E-mail
bonjouræ@ mentsuper.fr
Marie-Lisa Lumière

 

Directrice commerci.

   

   

Les Soldes de luxe et Cie

Téléphone : or 32 23 44 12
"
CV_119;"QE RP |
MAURICE

SERVICE CLIENT

Étant capable d'identifier le
besoin de clients pour trouver
CESSE
Mare ETC ETUI TNA TS

de qualité qui garantit une
Co ae Role SI UTEA

POINTS FORTS

+ D'humeur joyeuse

e Propre et très organisé

* Motivé par la résolution de
problèmes

. Travailleur indépendant

* Travaille bien avec des échéances

.« Travaille efficacement en équipe

COORDONNÉES

12 rue Desaix,
03200 Vichy

nat@sitevraimentsuper.fr
www.sitevraimentsuper.fr

0123 46 67 89

 

INFORMATIONS DE BASE

Je suis un représentant du service client avec plus de 6 ans
d'expérience dans la prise en charge de clients internationaux
Mon expérience professionnelle unique provient d'années
d'expérience à fournir un excellent service client, à résoudre
les problèmes de manière créative et à fidéliser les clients

FORMATION PROFESSIONNELLE

Université Paris-Dauphine - Paris, 2013
Maitrise en gestion des ressources humaines

Vice-présidente de l'Association des Ressources Humaines
de l'Université Paris-Dauphine en 2012 Université Paris-
Dauphine - Paris, 2012

Licence pro Communication

Assistante enseignante-chercheuse au département des
sciences humaines et sociales

EXPÉRIENCE PROFESSIONNELLE

Chef du service client, Compagnie Domarin, 75000 Paris,
2020 - Présent : Motive et améliore le service client et ses
25 employés pour les aider à réaliser leurs objectifs

Spécialiste en centre de données Sociéte de services Le
lion d'or 75000 Paris, 2016 - 2019

Développement, organisation et suivi des indicateurs clés
de performance et des profils de société pour tous les
employés pour améliorer et contrôler la productivité de
l'entreprise
"
CV_120;"   

SYNTHÈSE DU PROFIL :

J'ai de l'expérience en gestion et développement des
images de produits promotionnels dans les domaines de
la publicité et du marketing d'entreprise.

COMPÉTENCES ET EXPERTISE :

- Valorisation de marques et d'entreprises -
Conception d'impression et de site web -
Marketing numérique - Réalisation et montage
de vidéos - Photographie et photoshop -
Conceptualisation et rédaction publicitaire

COORDONNÉES :

Téléphone : 01 23 45 67 89 E-mail :
bonjour@sitevraimentsuper.fr Site :
www.sitevraimentsuper.fr Facebook :
@sitevraimentsuper Linkedin : @sitevraimentsuper

RÉFÉRENCES :

Bernard Alva bonjour@sitevraimentsuper.fr, PDG,
Compagnie Alva Michelle Houet,
bonjour@sitevraimentsuper.fr, Directrice du marketing,
Solutions Créatives Cascade

JONATHAN POULAIN

DÉVELOPPEUR CRÉATIF

EXPÉRIENCE PROFESSIONNELLE :

CONSULTANT CRÉATIF

Compagnie Alva | 2015-2020

- Recrutement de designers de renommée nationale et formation réussie d'une équipe
primée, passant de 2 à 50 en 5 ans, faisant de l'entreprise ce qu'elle est aujourd'hui.

DIRECTEUR CRÉATIF

Solutions Créatives Cascade | 2011-2015

Direction et gestion de quatre responsables créatifs et d'une liste d'agences de conception, afin
de créer et d'organiser des projets et des expériences enrichissantes et gratifiantes.

FORMATION PROFESSIONNELLE :

UNIVERSITÉ CONDORCET

Faculté des Arts du spectacle et des Arts visuels

- Licence Métiers de la Culture et des Arts, 2010 - Thèse : « La génération X à l'ère du numérique »

LYCÉE MARIE CURIE
Baccalauréat promo 2006

- Mention très bien - Membre de l'association des dirigeants de demain -
Illustrateur de l'hebdomadaire l'Atome - Participation aux compétitions
avec l'équipe d'échecs de lycée

 
"
CV_121;"DIRECTRICE DE CONSTRUCTION

PROFIL PERSONNEL

Je suis un professionnel du bâtiment qui a des années
d'expérience dans la gestion de différents rôles sur des sites.
Je gère actuellement des projets de construction majeurs.

COMPÉTENCES ET EXPERTISE

- Sait gérer des outils et du matériel de construction
- Expérience dans les activités quotidiennes liées à la construction
- Capacités de gestion et de supervision exceptionnelles

CONTACTEZ-NOUS

Adresse :8, rue de la République, 75002 Paris, France
Téléphone : 01 38 44 76 89

E-mail: bonjour @sitevraimentsuper.fr

Site internet : www.sitevraimentsuper.fr

RÉFÉRENCES
PERSONNELLES

Martin Fourcant,

Bâtisseurs de France
0127181288
bonjour@sitevraimentsuper.fr
Céline Letellier,

BTPro

01 45943675
bonjour@sitevraimentsuper.fr

PT I La SUR RE

  

N,

HISTORIQUE DE CARRIÈRE

Directrice de construction
BTPro | Avril 2020 - présent

- Supervision du personnel logistique de la construction et des
opérations quotidiennes

- Garantie du suivi du planning dans les activités de construction

- Recrutement complet de l'équipe de construction

Directrice de projet
Bâtisseurs de France | Mai 2016 - mars 2021

- Coordination des aspects majeurs des projets de construction

- Obtention des permis de construire et de la location des équipements

- Suivi du calendrier de construction

FORMATION UNIVERSITAIRE

École de Commerce Léonard De Vinci

Maîtrise de gestion | Diplômée en juin 2016
- Obtention d'un diplôme avec un double axe gestion
stratégique et opérations et logistique

- Études de cas sur la construction et le développement
immobilier

Université Descartes
BTS en génie civil | Diplômée en juin 2014

- Diplômée et deuxième de promotion, classe de 2014
- Vice-Présidente de l'association des Étudiants ingénieurs
- Prix d'encadrement et du succès scolaire
"
CV_122;" 

Étudiante énergique et
passionnée travaille à l'obtention
d'un diplôme en communication à
l'école de communication et
marketing du Val de Marne. A
utilisé ses compétences en
écriture, photographie,
publication assistée par
ordinateur et relations publiques
lors de l'été au cours d'un stage au
groupe de média Numérix.

COMPÉTENCES

Réseaux sociaux,
applications de
productivité et
relations publiques
Encadrement, gestion
du temps et
collaboration

Écriture, photographie
et publication assistée
par ordinateur

Adrienne Tournier

01 23 45 67 89 Vichy, @canvasupersite.fr

Allier bonjour@canvasupersite.fr
www.canvasupersite.fr

EXPÉRIENCE PERTINENTE

Stagiaire

au service communication chez Stratagème

(juin 2023 - septembre 2023)

Participation à l'élaboration de stratégies de communication pour les
clients. Rédaction de contenu écrit et du design graphique en
collaboration avec les différentes équipes. Aide à l'organisation
d'événements hors ligne et en ligne.

Bénévole au service communication

de la Fondation des enfants du Mistral

(juin 2022 à septembre 2022)

Création de modèles pour les réalisations clés avec les parties prenantes
externes.

Recherche des faits saillants à partir des documents du programme et des
documents marketing. Rédaction d'une analyse convaincante pour le
rapport annuel 2022.

Bénévole chargée de la gestion des réseaux sociaux

Fondation des observateurs de la vie sauvage

(juin 2020 à août 2020)

Diffusion des contenus intéressants sur les comptes sociaux.
Programmation des publications. Réponses aux commentaires et aux
questions.

ÉDUCATION

Licence en communication

de l'école de marketing de Condorcet,
diplôme prévu en 2025

Moyenne de 16 / 20

Baccalauréat, Lycée Marie Curie, Lille 2021
Major de sa promotion
"
CV_123;" 

COMPÉTENCES CLÉS

- Gestion des opérations
- Développement des entreprises
- Marketing et publicité
- Contrôle budgétaire
- Évaluation des risques
- Plan stratégique
- Formation d'équipes

PRIX ET RÉCOMPENSES

- Prix de la fondation Beaulieu (2012)
- 1er prix au concours pour l'étude
des cas Azur (2014)

- 3e prix Défi Entrepreneuriat (2015)

COORDONNÉES

Adresse : www www.sitevraimentsuper.fr
Site web www.sitevraimentsuper.fr
bonjour@sitevraimentsuper.fr

Linkedin : @sitevraimentsuper.fr

PROFIL PERSONNEL

Je suis consultant en gestion avec une
expérience dans tous les aspects de
l'entreprise, des opérations au marketing.
J'excelle dans l'optimisation des processus.

EXPÉRIENCE PROFESSIONNELLE

Consultant en gestion

Mario Poulet | Janvier 2020 - présent

- Coordination et mise en œuvre des projets opérationnels
assignés en fonction des exigences du client

- Préparation des propositions, des rapports et des
présentations pour les personnes concernées

Directeur des opérations
Ponteneau et Fils | avril 2012 - décembre 2014
- Gestion des relations avec les fournisseurs et contrats tiers

- Création et personnalisation des processus opérationnels pour les clients
- Développement de plans de projet rigoureux

PARCOURS ACADÉMIQUE

Lycée de Condorcet
MBA | Janvier 2015 - décembre 2017

Master en administration des affaires
- Création d'un modèle de processus d'affaires pour le secteur de la
logistique qui a amélioré l'efficacité de trois entreprises de plus de 25 %

Université de Condorcet

License es Sciences | Juin 2008 - novembre 2012

Licence en économie

- Organisation d'un programme d'éducation financière
pour la société Marblot

- Consultant étudiant pour le groupe Marblot Conseil

 
"
CV_124;" 

DÉTAILS PHYSIQUES

Taille : 1m 70 Poids : 55 kg Type de
corps : Grande et athlétique Couleur
des cheveux : Blonde Longueur des
cheveux : Courts Couleur des yeux :
Bruns * Portfolio disponible sur
demande

COORDONNÉES

12, rue Desaix, 75000 Paris
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr Numéro
de portable : 06 98 47 65 22
Numéro de téléphone : 01 23 45 67
89

INTÉRÊTS ET COMPÉTENCES

- Pièces de théâtre -
Comédies musicales - Court
métrages - Longs métrages -
Publicités - Séries télé -
Chant et danse - Ballet et
contemporain - Gymnastique

AUDREY
MOULIN

ACTRICE DE THÉÂTRE ET DE CINÉMA

DESCRIPTION

Je suis une actrice qui a joué dans des pièces de théâtre et des films
indépendants. Je suis intéressée par des rôles qui mettent en évidence la
complexité féminine.

TRAVAUX RÉCENTS

Marie Portier

L'AFFAIRE DE ROSE | SORTI EN MARS 2020

- A joué le personnage principal dans un long métrage indépendant - A travaillé sur
le plateau pendant trois mois avec un groupe diversifié d'acteurs et de membres de
l'équipe

Mme Julie Banier
STUDIOS ÉLÉPHANT | SUR SCÈNE EN JUIN 2018

- À joué le deuxième personnage principal dans une pièce en deux actes -
A assisté à des répétitions pendant trois mois - A joué cinq jours par
semaine pendant deux mois

FORMATION PROFESSIONNELLE

Université des Arts de Condorcet
LICENCE EN ARTS DE LA SCÈNE

- Diplômée avec la promo 2018 - Secrétaire de l'Association des jeunes
actrices en 2017 - Activités musicales dans un certain nombre de comédies
musicales organisées par les étudiants

École des Arts de la scène de Condorcet
DIPLÔME EN ARTS DE LA SCÈNE

- Réussite de la certification 2017 - Réalisation d'une série d'ateliers axés
sur des genres différents - Participation à un certain nombre de lectures de
script
"
CV_125;"ADRIEN VADOR
"
CV_126;"JACQUELINE THOMAS

ÉTUDIANTE EN JOURNALISME

 

 

EXPÉRIENCE PERSONNELLE

Je suis une étudiante exceptionnelle avec une expérience en journalisme imprimé et en ligne. Je suis à la

recherche d'un travail à temps partiel ou d'un stage d'été dans ce domaine.

CERTIFICATS

- Lauréate d'une bou
DCE CUS PS CICR CONTES . c

CCE CCC et, Futur Communicateur de Condorcet

CONTACTEZ-MOI.

éléphone : O1 23 45 67 89
Portable : 06 23 45 67 89
COOP AE EECTE AE
CPAS EEE te
www.sitevraimentsuper.fr

Lo LIRE TS ER EI TITRE

TC ON CUT
A CU Ce

- Débat académique
MODE

AT CCC SON

- Publication assistée par ordinateur
APRIL CCE

 

MON EXPÉRIENCE

RÉDACTRICE EN CHEF ADJOINTE

Le Quotidien | Août 2018 - à nos jours
- Rédiger et corriger des articles pour le journal communautaire

- Fournir une direction éditoriale pour les articles et les colonnes
- Assurer la publication et la distribution en temps opportun

ASSISTANTE D'ÉDITION
Le Quotidien | Mai 2017 - Août 2018

- Recherche d'informations pour des articles d'actualité, en ligne et hors ligne
- Aide à la coordination d'interviews et de couverture d'événements
- Rédaction d'une chronique mensuelle

PARCOURS UNIVERSITAIRE

UNIVERSITÉ CONDORCET

AB en journalisme | Remise de diplôme prévue : 2020

- Moyenne générale actuelle : 16/20 (parmi les 25 premiers de la classe)
- Membre fondateur de l'association de photojournalisme

- Bénéficiaire de la bourse de la fondation MAKE

- Lauréate du prix du meilleur rédacteur en chef du campus, 2018

LYCÉE DE CONDORCET
Major de Promotion en 2014

- Obtention du diplôme avec une moyenne de 17/20
- Prix de la meilleure étudiante en anglais et en maths
- Bourse de journalisme du magazine Bonjour.
"
CV_127;"JULIE o PIERRE

GRAPHISTE

PROFIL

Je suis passionnée de design.

COORDONNÉES

75000 Paris
01 23 45 67 89
www.sitevraimentsuper.fr

Cela me pousse à vouloir
rendre le monde meilleur

LE]

EXPÉRIENCE

Studio de conception Ariel + 2012-2013
Designer graphique expérimentée

Studio de conception de Condorcet + 2012-2013

Concepteur graphique

Société de conception La Luciole + 2012-2013
Graphiste

COMPÉTENCES

Marquage/Branding
Typographie

Direction artistique
Campagnes d'annonces
Film et vidéo

ÉDUCATION

École de design Saint-Germain + 2012-2013

Cours rapide sur la conception Web

Université de design Saint-Jacques * 2012-2013

Licence en arts multimédias

Lycée de Condorcet + 2012-2013
Discours du major de promotion

INTÉRÊTS

Internet

Voyages

Spectacles de théâtre
Regarder des films
Jouer de la musique
"
CV_128;": JULIE CALAIS

ARTISTE MULTIMÉDIA

& 01-23-45-67-89
[#1 JULIECALAIS@SITEVRAIMENTSUPER.FR

© PARIS, 3ÈME

 

(] FORMATION

UNIVERSITÉ PARIS
2006-2010

LICENCE ÉTUDES VISUELLES, MULTIMÉDIA ET ARTS NUMÉRIQUES

RÉCOMPENSES

e 2004 : BACCALAURÉAT, MENTION
TRÈS BIEN

e 2006 : LICENCE MULTIMÉDIA

e 2010 : LAURÉATE DU PRIX DESIGN

@ LOGICIEL

e ADOBE SUITE
e PRO TOOLS
e 3DS MAX

EXPÉRIENCE PROFESSIONELLE

 

 

 

 

° SARCGELLE & CIE 2013-2016
- DIRECTRICE DE CRÉATION

e AGENCE DE DESIGN DETD 2011-2013
- GRAPHISTE

e TOILE DE MÉDIA 2010-2011
- ILLUSTRATRICE D

 

 

Il COMPÉTENCES

MISE EN PAGE, 00000000
GRAPHISME 0000000006
ILLUSTRATION 0000000

ANIMATION 000000
PHOTOGRAPHIE ®@eeeececce

VIDÉO 00000000

 

 

 

 

 

9 JULIE CALAIS WWW.JUILIEGALAIS.FR Q JULIE CALAIS

 
"
CV_129;" 

 

L |
Introduction

Je suis une rédactrice expérimentée qui se spécialise dans la publication périodique. Durant mes 12 ans d'expérience, j'ai

Julie Bernard

DIRECTRICE DE L'A

travaillé avec de nombreux journaux et magazines.

=
Expérience professionnelle

- Gestion des flux de travail pour la
rédaction d'articles

- Rédaction et édition d'articles

- Planification stratégique

- Développement de l'intrigue

- Gestion du contenu du site web

RS
Compétences de base

- Rédaction créative et création de
contenu

- Rédaction et édition

- Narration et voix de marque

- Activation des médias et réseautage
- Marketing numérique

Coordonnées

Bureau : 12, rue de la Paix, 75 000 Paris
bonjour@sitevraimentsuper.fr

E-mail : Bonjour@www.sitevraimentsuper.fr
Site web : www.sitevraimentsuper.fr

RS
Parcours professionnel

Directrice de la rédaction
Magazine de style de vie Paris s'Endort | 2020 - présent

- Rationalisation du flux de travail éditorial afin de maximiser l'efficacité
- Recrutement et formation du personnel éditorial
- Responsable du respect des délais d'impression et de distribution

Secrétaire de rédaction

Le Journal de l'Ouest | 2017 - 2021

- Rédaction d'articles

- Coordination avec les auteurs et renforcement du respect des délais
- Facilitation des réunions pour le développement des scénarios

DS
Parcours académique

Université nationale de Condorcet

Faculté des sciences de la communication | juin 2008

Diplôme en communication, spécialité création littéraire (major de promotion)

Boursière universitaire
Prix de l'étudiante de la fondation Victor Hugo

Lycée de Condorcet

Centre d'apprentissage spécialisé] juin 2004

Major de promotion

Prix du jeune écrivain

Prix du meilleur étudiant en mathématiques
Étudiante-athlète de l'année

Prix de l'écriture

 

RÉDACTION
"
CV_130;"Richard Seguin

ÉTUDIANT

Expérience professionnelle

COACH PRIVÉ
Gym La Vie en Rose | 2018 - Présent

J'ai aidé un certain nombre de clients dans le cadre de programmes
d'entraînement quotidiens axés sur leurs objectifs personnels de mise
en forme accompagnés de plans alimentaires bien préparés.

CAPITAINE DE L'ÉQUIPE DE FOOT
Lycée Condorcet | 2016 - 20

Assurer un moral élevé et une sportivité de qualité parmi tous les
membres de l'équipe de football et aider à élaborer des stratégies et
des schémas d'entraînement appropriés.

Parcours scolaire

UNIVERSITÉ DE CONDORCET
Joueur de l'équipe football | 2018 - Présent

- Actuellement étudiante en administration des affaires avec option sociologie
- A rejoint l'équipe de football de l'Université de Condorcet en 2019
- A rejoint le Cercle des Entrepreneurs en 2018

LYCÉE CONDORCET
Capitaine de l'équipe de football | 2013 - 2017

- Diplômé avec une mention Très bien

- Capitaine de l'équipe de football de 2015 - 2017
- 8e place à la Foire Annuelle 2017

- Candidat le plus susceptible de réussir en 2017

 

Profil personnel

Je suis un étudiant passionné par le football et
je compte bien faire carrière dans ce secteur.

Coordonnées

12 rue Desaix, 75110 Paris
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr Numéro de portable :
06-23-45-67-89 Numéro de téléphone fixe :
01-98-76-54-32

Prix et distinctions

- Champion de foot de la Coupe du Nord (2018 - 20)
- Meilleur joueur des Lions de Condorcet (2015 -
2017)

- Meilleur athlète du lycée de Condorcet (2016)

Compétences notables

- Arbitrage et entraînement de football - Discussion
sur la force mentale et la liberté

- Connaissance pratique des jeunes entreprises

- Entraînement physique et mental
"
CV_131;"RICHARD
CALAIS

BREST, BRETAGNE

FORMATION

Institut universitaire de technologie de Brest 2012

Maîtrise en Graphisme

Institut universitaire de technologie de Brest
Licence en beaux-arts et Design

 

OBJECTIF

Mes centres d'intérêt et mon expérience sont en
conception de mise en page. illustration et création
de publicités imprimées. Je combine ma créativité
avec une solide déontologie et une excellente
stratégie de travail. J'aime apprendre de nouvelles
choses et je cherche activement de nouveaux
concepts.

 

PROFIL

O1 23 45 67 89

12 rue de la Paix, 29200 Brest
rc@sitevraimentsuper.fr
sitevraimentsuper.fr

EXPÉRIENCE

Productions de panneaux numériques, 2015
Stagiaire graphiste - 200 heures

+ _ Réalisation réussie de projets clients pour une valeur de
440 000 €

+ Proposition de mise en page et de design

+. Fidélisation des clients. des équipiers et des vendeurs
clés

Publicité de la cinquième division, 2014
Stagiaire graphiste - 200 heures

Création de supports publicitaires pour divers clients dans
différents secteurs y compris la santé. les sciences, la
finance et l'éducation Reconnu pour mes idées novatrices
et créatives

Collaboration avec l'équipe de gestion de projet pour
répondre aux questions et besoins des clients

 

PRIX ET RÉCOMPENSES

Compétition internationale de design, 2011
1ère place, Paris

Conception visuelle et artistique 2010
1ère place, Brest

 

LANGUES

Anglais

° Mandarin
e Espagnol
e Portugais

 

QUALIFICATIONS EN DESIGN

 
"
