CV_number;CV_text_brut
CV_162;"AMANDIER

  

ULIE

TAPISSIÈRE-DÉCORATRICE

LLC AIE

A la recherche d'un emploi
de tapissière-décoratrice
dans l'évènementiel et la
culture.

TAILLE ES

Meilleure ouvrière de
France 2013

INFOS

98, rue Louis Pasteur
33000, Bordeaux

Tel : +33.67.19.46.52
j-amandier@maily.com

 

EXPÉRIENCES PROFESSIONNELLES

Tapissière-décoratrice
Clairance mobiliers
Habillage et finitions de mobiliers d'époque

Tapissière-couturière
Les Ateliers d'Epiphanie
Couturière d'ameublement

FORMATION

Ecole Idée
Ecole de décoration et d'architecture d'intérieur
Bachelor décoration d'intérieur

Lycée Saint-Louis
Bac S, option mathématiques

Sciences et technologies du management et de la
gestion

COMPÉTENCES

Calcul de métrage

Caractéristiques des matériaux de garnissage
Caractéristiques des tissus et matières textiles
Histoire de l'art

Caractéristiques des sièges

Techniques de clouage, cloutage, rivetage
"
CV_163;" 

 

JEAN TIBUTÉ

VENDEUR EN MAGASIN BIO

QUI SUIS-JE? Bonjour ! Je m'appelle Jean, j'ai 25 ans,. À La recherche
d'un emploi dans une boutique de produits Bio

INFOS Tél :+33.68.43.11.2915, rue du Général Leclerc, 34000,
Montpellierjeantibu23@mailcool.com

EXPÉRIENCES Vendeur
PROFESSIONNELLES Magasin Naturalia | 2013-2018

Vente et mise en rayon

Vendeur

Les marchés de l'Hérault

Préparation d'étals, étalonnage, vente directe

FORMATION Lycée Rascol
CAP

option vente

COMPÉTENCES vente

supports promotionnels
rayonnage

commandes produits
étiquettage

 
"
CV_164;" 

CHLOÉ MESSOS

AVOCATE EN DROIT DE L'ENVIRONNEMENT

EXPÉRIENCES PROFESSIONNELLES

Avocate en droit de l'environnement

Dave & co

Avocate spécialisée en droit de l'éhique
environnementale

Avocate en droit de l'environnement

Trieger & Morris
Droit international Ethique et
Développement durable

FORMATION

Université Panthéon- Assas Paris II

Master | en droit

Spécialisation en droit de l'Ethique et de
l'environnement

Lycée Blanc-Mesnil
Bac Economie et Social

INFOS

A la recherche d'un
emploi dans un cabinet
d'avocats spécialisé en
droit de l'environnement

CONTACT

56, av. des Champs Elysées
75000, Paris

Tel : +33.78.94.23.90
Chloé.messos@mailgo.com

COMPÉTENCES

Bonnes connaissances en
droit des obligations, droit
des sociétés, droit
commercial, droit social,
principales matières
utilisées.

Langue : Anglais et Chinois
"
CV_165;"Clémence Nandillon

CONSEILLÈRE D'ORIENTATION

 

 

PARCOURS PROFESSIONNEL

Je suis une conseillère d'orientation
avec de l'expérience en formation
secondaire et universitaire. Je suis
motivée et possède d'excellentes
compétences en gestion des personnes.

 

CON ENC

 

ET SAVOIR-FAIRE

- Travailler avec des étudiants de différents
milieux

- Conseils pour les familles

- Évaluation en développement de la
personne

- Gestion du comportement

COORDONNÉES

Téléphone : 01 23 45 67 89
Portable : 06 23 56 89 30
hello@supersite.fr
www.sitevraimentsuper.fr

13, rue Desaix 75002 Paris
Linkedin : @sitevraimentsuper.fr

 

RÉSUMÉ DE CARRIÈRE

Conseillère d'éducation
Lycée Condorcet | Août 2020 - Auj.

- Met en œuvre des programmes pour aider les élèves à atteindre leur plein potentiel
- Administre et interprète les tests
- Tient des séances de consultation avec les enseignants et les parents

Conseillère pédagogique
Université de Condorcet /Sept. 2017 à juill. 2020
- Organisation d'orientation en groupe et individuelles

- Mise en place de tests simplifiées pour permettre aux élèves de trouver leur
voir professionnelle

PARCOURS SCOLAIRE

Université d'Albret

Master en sciences du conseil éducatif et en Psychologie

- Formation de 2015 à 2016
- Diplômée avec les félicitations du jury
- Note de thèse : 19/20

Université Paris-Dauphine

Licence en Psychologie

- Formation de 2015 à 2016

- Diplômée avec les félicitations du jury
- Note de thèse : 19/20

AFFILIATIONS

- Association de conseil éducatif de Condorcet
- Association de la psychologie des adolescents de Condorcet,
fondactrice| Août 2020 à aujourd'hui
"
CV_166;"andre IEC

(4 Or textile

 

 

Récompense

Profil

Infos

Expériences professionnelles

DESIGNER ET FABRICATION TEXTILE

ASSISTANTE RETOUCHES

Formation

ESIMODE

LYCÉE VICTOR HUGO

Compétences
"
CV_167;"Rachel Beaudry

COMPTABLE PRINCIPAL

 

Je suis un comptable public certifié avec expérience de la budget de des entreprises multinationales Je suis actuellement
de la recherche de opportunités pour un rôle de gestion

Téléphone : O1 23 45 67 89
Portable : O1 23 45 67 89
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr

13 rue Desaix, 75002 Paris
Linkedin : @sitevraimentsuper

Comptable principal
Cabinet comptable Bruneau | Sept. 2019 à présent

- Évaluations des registres et rapports annuels de budget
- Préparation des agendas quotidien et vérifications de fin d'exercice - Préparation
des nouveaux comptables au protocole de comptabilité

Comptable de personnel
Groupe de commerce Bijou | août 2017 à août 2019

- Création des bilans financiers
- Assistance à la mise en œuvre d'un nouveau système de comptabilité automatique
- Résolution des anomalies avec les comptes existants

 

- Création de rapport budgétaire

- Comptabilité des salaires et taxes

- Analyse des coûts standards &
Automatisation

- Analyse de la standard et de la
automatisation

- Analyse des compte débiteurs et exigibles

Université de Condorcet

Licence en sciences comptables et financières Shi Xinya Management

- Etudiante de septembre 2013 à juin 2017 Comptable, Stratford Numéro

- Licence, Mention Bien 14,75 Comptable : O1 23 45 67 89

- Présidente, Association des élèves Geneviève Passereau Comptable
- Rédactrice, Gazette de Condorcet Gérante, Bijou Business Group

Fixe : O1 23 45 67 89

Lycée de Condorcet

Baccalauréat Général

- Etudiante de septembre 2009 à juin 2013
- Mention Très Bien

- Filière Classe Européenne

- Membre du Club de photo
"
CV_168;"JONATHAN

CAMIDO

PROFIL

Biologiste en laboratoire pour
la recherche durable.

INFOS

Tél : +33.78.43.87.00

13 avenue Picasso, 31000,
Toulouse
jonathancamido@mailz.com

BIOLOGISTE

EXPÉRIENCES PROFESSIONNELLES

TA
RACLETTE

Recherche moléculaire des forêts

Assistant laborantin
RICO AAA TIC Ie IAE

FORMATION

L'EBI
Diplôme biologie industrielle

Majeure Recherche et Application

Lycée Louis Carafete
Bac S option Biologie

COMPÉTENCES

RETOTIE AT TO lEUEU TT

(NAT Re EN AT]

Capacités à travailler en équipe
(eu ET en Te ER Le Te nl re) Lo) Te ETES
"
CV_169;" 

VÉTÉRINAIRE SPÉCIALISÉE DANS
LA PROTECTION ANIMALE

51 rue des oursons 75000, Paris
Tel : +33.67.93.00.43
mariecaron@mailo.com

Vétérinaire, je souhaite me diriger vers une
activité dédiée au développement de la
protection Animale

Ecole des Vétérinaire de Paris (2011)

Diplôme vétérinaire de l'Ecole Vétérinaire
de Paris (2011)
SPÉCIALISATIO

 

ON ANIMALE

Ecole préparatoire au concours
vétérinaire (2006)
BAC S (2005)

Vétérinaire
Cabinet vétérinaire 1 2015- Aujourd'hui
VÉTÉRINAIRE À MON COMPTE

 

Vétérinaire
Association des vétérinaires

  

GESTION DE SSIERS, ET DÉVELOP

CABINET N

 

EMENT DU

° prise en charge animalière
° soins, chirurgie, pharmacie
° implication associative et citoyenne
"
CV_170;"SERGE FRANC

INGÉNIEUR DES MATERIAUX
ÉCO-RESPONSABLES

 

PROFIL EXPÉRIENCES
PROFESSIONNELLES

Sensibilisé à la cause écologique, je
me suis dirigié vers des activités

d'ingénierie durable à la fin de mes
études. Start-up Néo mundis | 2017- Aujourd'hui

Ingénieur d'équipe

Gestion et développement de la plateforme de
communication inter ONG

 

CONTACT
Assistant Ingénieur
Tel. +33.6617.97.23 Mibiléo écolo | 2015-2017
O9, rue du lac, 06000, Nice
sergefranc@mailo.com

FORMATION

COMPÉTENCES

Ecole d'Ingénieurs, Arts et Métiers

Diplôme d'Ingénieur (2014)
°_ maîtrise et connaissance des
matériaux éco-responsables
° connaissance des processus de
recyclage
°_ Modélisation et Conceptualisation
des espaces 3D

Spécialisation bois et acier

Lycée Bellevue (2011-2014)

Optention du Baccalauréat S, option
mathématiques
"
CV_171;" 

Menuisier-ébéniste

 

Fabricant de meuble à la 5e Prix International de la 34, rue Jules ferry
recherche d'un emploi à mi- construction de menuiserie 59000, Lille =
temps. Tel : +33.95.98.19.03

Leo@roux.com

 

    
  
 
  
  
  
 
  
 
   
       
   
   
     

MENUISIER

Roux & Cie

Fondateur et premier menuisier d'atelier de la société
Roux & Cie

MENUISIER EBÉNISTE

Pierre et Martin
Menuiserie et Ebénisterie d'ameublement interieur

CHAMBRE DES MÉTIERS ET DE L'ARTISANAT

BTM (brevet technique des métiers)
Spécialisation Ebénisterie

LYCÉE JEAN MOULIN
CAP menuiserie

 

Analyse des besoins et commande du client, formalisation
Connaissance des différents styles et époques, adaptations
Bonne vision des formes et volumes dans l'espace,
Capacité de crééer l'harmonie entre des volumes, des
matériaux, des couleurs, des garnitures

Lecture, compréhension, croquis, schéma ou plan

Respect du plan de production et des cadences
"
CV_172;"Lina

Gabrit

CHARGÉE D'ÉTUDES NATURALISTES

LR

Bonjour ! Je m'appelle Lina Gabrit. j'ai 33 ans. Je
CUT TOC CERN Eure N ture LEE EC UC LE

= CONTACT

Tél : +33.73.79.43.93
25, rue jean Moulin 69000, Lyon
LCR Tu IR)

m EXPÉRIENCES PROFESSIONNELLES

Chargée d'études naturalistes
INGENAT

Inventaire et expertise faune et Flore

Technicienne écologue
A.E.C

Inventaire et études d'écologie, spécialisée dans la faune

Æ FORMATION

Faculté des Sciences
Bac +5

Master biodiversité, écologie et évolution

Lycée Henri IV

Bac Scientifique

 

Æ COMPÉTENCES

Maîtrise des outils de base de
données et de cartographie

botanique, l'entomologie,
l'éthologie, l'ornithologie

droit de l'environnement

gestion fiscale et citoyenne

 
"
CV_173;"ASSISTANT MARKETING

COMPÉTENCES
CLTERIT) DIINN ES

Rédaction de Blogs
d'entreprise Gestion de projet
Gestion d'équipe Recherche de
marché Compétences en
communication Expert en
réseautage Esprit d'équipe

COMPÉTENCES PERSONNELLES

Line EIRE Lol
PET RO) Etat
Gestion du temps Esprit
d'équipe Autodidacte
Motivé

COORDONNÉES

O1 23 45 89 00
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr

RÉFÉRENCES

CARL MARNIER

STÉPHANIE GÉORGIE

DELL IEP CINE]

 

PROFIL

Extrémement motivé pour développer constamment mes compétences et évoluer
professionnellement. Je suis confiant vis-à-vis de ma capacité à proposer des idées
intéressantes pour des campagnes publicitaires inoubliables.

EXPÉRIENCE PROFESSIONNELLE

ASSISTANT MARKETING ET COMMUNICATIONS
Communications de Condorcet | Février 2013 - Décembre 2014

Maintenir et organiser de nombreux dossiers de bureau - Tenir
constamment à jour les listes de contacts et les listes de diffusion
de l'entreprise - Surveiller la couverture de presse

ASSISTANT MARKETING
Compagnie La Vie | Avril 2012 - Janvier 2013

Gestion de la présence en ligne de la société - Mise à jour régulière
du site Web de la société et de divers comptes de médias sociaux -
Suivi des campagnes marketing en cours. Préparation de
présentations pour les clients potentiels

FORMATION

LICENCE EN MARKETING, OPTION COMMUNICATION

Université de Condorcet | 2009 - 2013

RÉCOMPENSES

EXPERT EN COMMUNICATION LE PLUS REMARQUABLE
Communications de Condorcet | Déc 2014

MEILLEUR STAGIAIRE
Compagnie La Vie | janvier 2013
"
CV_174;"HENRIETTE
MICHEL

REPRÉSENTANTE DE VENTES

PROFIL PERSONNEL

SÉRIE Tel tale ETC
professionnelle avec plus de six ans
d'expérience dans le service client et la
fidélisation de la clientèle.

COMPÉTENCES ET SAVOIR-FAIRE

DCE on en CE ea te) Ta Te NT
de la joie à aider les autres - Connaissances
professionnelles en angjlais, espagnol et
français - Esprit d'équipe

COORDONNÉES

Téléphone : O1 23 45 67 89 Portable :
06 23 56 89 99
bonjour@sitevraimentsuper.fr
AN Elan a Te A M ARTE
Desaix, 75110 Paris

 

EXPÉRIENCE PROFESSIONNELLE

Assistante de vente
Jeux Gala (2017 - Aujourd'hui)

- Gère personnellement les problèmes des clients de niveau 3 -
Gère les opérations internes pour améliorer la qualité du service -
Réalise des audits internes pour le stock en réserve

Représentante de ventes

Services de commerce La Vie (2013 - 2017)

- Surveillance de la satisfaction de la clientèle pour tous les
produits et services de l'entreprise - Aide à la résolution de
problèmes et à la recherche de solutions aux enjeux existants

ÉDUCATION

Université de Condorcet
Licence en Gestion des affaires, 2013

- Secrétaire, Union des étudiants - Membre, club de
marketing - Membre et bénévole, Centre d'aide
scolaire - Membre, Équipe de football - Membre,
Club de randonnée

Lycée de Saint-Denis

Diplômée en 2009 - Mention 'Bien'

- Vice-Présidente du Conseil des étudiants - Vice-
Présidente du club de dessin - Membre de la

société asiatique - Membre du modèle de l'ONU -
Membre de l'équipe de basket-ball

INTÉRÊTS ET LOISIRS

J'aimerais beaucoup étudier différentes langues. Actuellement, je
suis en train d'apprendre à parler le mandarin. J'aime également
lire et dessiner.
"
CV_175;"IL
Il

AGENT D'ASSURANCE

ETATS TU)

Adresse : 4, rue de la Fosserolle, 250
Besançon, France

Téléphone : 01 33 65 76 22

E-mail : bonjour@sitevraimentsuper.fr
Site internet : www.sitevraimentsuper.fr

 

HISTORIQUE PERSONNEL

Margaux est une représentante expérimentée de La vente d'assurance avec des années
d'expérience au contact des clients pour Les aider dans Leurs besoins en assurance.

DOMAINES D'EXPERTISE

Assurance médicale

Assurance Personnelle

Assurance Animal domestique
Assurance familiale

Assurance Maison et Propriétés
Planification de reprise après sinistre
Assurance vie

Investissements personnels

CARRIÈRE PROFESSIONNELLE

Rapetou Assurance | juin 2020 à aujourd'hui

- Offrir Les contrats premiums et standards de l'entreprise aux clients
- Maintenir en ordre Les registres des clients et des contrats
- Fournir un soutien aux agents inexpérimentés

Saintes Assurances | juillet 2017 à mai 2021

- Vendre des contrats d'assurance Lors de réunions clients
- Connaître toutes Les polices d'assurance de La société pour répondre aux clients et
Leur offrir une couverture supplémentaire

HISTORIQUE DE FORMATION

Formation à l'examen de licence en assurance | juin 2017

- Formation de six mois pour préparer l'examen de licence d'agent assurance
- Obtenir un stage chez Saintes Assurances pour gagner de l'expérience de terrain

Diplôme gestion d'entreprise Mai 2016

- Major de promotion des diplômés de 2016

- Moyenne : 18

- Représentante étudiante pour Le comité des activités étudiantes, qui assure La
liaison auprès de l'administration

RÉFÉRENCES PROFESSIONNELLES

Quentin Lelann Agent sénior,

Saintes Assurances

bonjour@sitevraimentsuper.fr

Valérie Dumouchel

Directrice des ventes,

Rapetou Assurances bonjour@sitevraimentsuper.fr
"
CV_176;" 

  

MAIN LADET

EXPERT SANTÉ ET REMISE EN FORME

À PROPOS

Je suis un expert de santé et de remise en forme agréé
spécialisé dans la création de programmes d'exercice pour
répondre aux capacités et besoins de chaque client. Avec
énergie et détermination, je pousse efficacement mes clients

à atteindre leurs objectifs de fitness.

COORDONNÉES

01 23 43 67 18
bonjour@sitevraimentsuper.fr

@sitevraimentsuper.fr

EXPÉRIENCE PROFESSIONNELLE

ENTRAÎNEUR DE FITNESS | SALLE DE FITNESS HERCULE | FÉV 2013 - PRÉSENT

Programmes d'entraînement conçus pour les clients d'âges et d'exigences de forme physique différents

+ _ Aider le personnel à organiser des entraînements en classe et des activités de groupe
+ Administrer des évaluations de la condition physique et des tests sur tapis roulant pour conseiller des objectifs de forme physique

réalisables

CONSEILLER EN NUTRITION | CLINIQUE MÉDICALE DE LA BAIE | SEPT 2012 - JAN 2013

réalisables

QUALIFICATIONS

2014 ENTRAÎNEUR PERSONNEL CERTIFIÉ DE
L'INSTITUT DU PERTUIS

2013 CERTIFICAT DE PREMIERS SECOURS ET RCP

DE L'INSTITUT DE SANTÉ DE TOULON

CERTIFICAT D'ENSEIGNEMENT
2012

RÉCOMPENSES

MEILLEUR ENTRAÎNEUR DE FITNESS 2017
GYM ET FITNESS DE BERGERAC

VY we

FAST Se

Programmes d'entraînement conçus pour les clients d'âges et d'exigences de forme physique différents
Aider le personnel à organiser des entraînements en classe et des activités de groupe
Administrer des évaluations de la condition physique et des tests sur tapis roulant pour conseiller des objectifs de forme physique

COMPÉTENCES

+ CONSEILS NUTRITIONNELS
+ PLANIFICATION NUTRITIONNELLE
+ PROGRAMMES DE FITNESS
+ ÉVALUATION INDIVIDUELLE

PARCOURS SCOLAIRE

UNIVERSITÉ DE MULHOUSE, 2017

LICENCE EN ARTS AVEC UNE
SPÉCIALISATION EN ÉDUCATION

‘à

 

»

 

al
&

     
  
 

à

SC?
"
CV_177;"LE
-00X0. % Ë

N EEK

\
;

2 ou Le \

Isabelle Mahot

CT

Illustratrice

 

PROFIL

Bonjour! Je suis une illustratrice de 26 ans de
la côte Est. Je me spécialiste en illustration
traditionnelle. est traditionnelle. Je suis
passionnée et autonome pour terminer ce
que j'ai commencé.

COMPÉTENCES PROFESSIONNELLES

Adobe Photoshop

Adobe Illustrator

Adobe InDesign

Adobe Flash

Adobe Creative Suite
Freehand Corel

Draw Animation Dreamweaver

CONTACTEZ-MOI!

Téléphone : 01 23 56 67 89

E-mail : bonjour@sitevraimentsuper.fr
LinkedIn : @sitevraimentsuper

12, rue de la Paix 75110 Paris

Keynote
QuarkXpress

 

EMPLOIS

Illustratrice
Graphikka Studioz Inc. || 2016-présent

- Développer des idées visuelles uniques et innovantes en
fonction du brief

- Identifier le public cible des clients et créer des illustrations
efficaces pour eux

Illustratrice adjointe

Studio d'art de l'entreprise de lait | 2015-2016

Utiliser le dessin, le croquis, la peinture et les compétences photographiques pour
produire des illustrations pour les clients sur divers médias.
Développer des idées qui conviennent au brief.

FORMATION PROFESSIONNELLE

Université de Condorcet
Master peinture et beaux-arts, 2017
- Félicitations du jury, 2006-2007

- Gagnante du concours de dessin, 2005-2006
- Membre active du club de bénévolat du lycée

Institut d'art de Condorcet
Licence en arts etenillustration, 2015

- Formation de 2012-2015

- À obtenu le prix de la meilleure thèse pour le «Temps est un
conte » Exposition

- Présidente du club de illustrateurs, 2013-2014

 

Compétences personnelles

Concentrée sur les détails

Rapide

Bonne communication
Multitâches

Travail en équipe

Critique

Capacité à travailler sous pression

Ï

[

Ve

NL
A

ES
"
CV_178;" 

RÉSUMÉ

CARRIÈRE

PARCOURS SCOLAIRE

COMPÉTENCES

Alain Amari

Professeur de Musique

3 01 1213 1415 He www.sitevraimentsuper.fr

Q 01 12 13 1415 ÛG  bonjour@sitevraimentsuper.fr

Je suis un professeur de musique qualifié et professionnel avec un haut niveau

d'expérience et une vraie joie de partager ma passion pour tout ce qui est musical.

 

+_2016 - PRÉSENT

École privée
de Condorcet

+ 2014-2016

La Guilde des
artistes en action

PROFESSEUR DE MUSIQUE

+ Enseigne l'histoire et l'appréciation de la musique
+ _ Donne des cours sur une gamme d'instruments,

englobant les cordes, les percussions et le clavier

PROFESSEUR DE MUSIQUE PRIVÉ

- Dirige des cours trois après-midi par semaine
°_ Supervise les performances des élèves lors
d'événements locaux

- Dirige des ateliers au centre communautaire de la ville

 

+ 2016

Licence en Arts
avec une
spécialisation en
Musique

+ 2013
Activités
au Lycée

UNIVERSITÉ DE CONDORCET

° Membre de la société de musique La Luciole 2013-2016
+ Membre de la société internationale de musique 2013-
2014

ÉCOLE DES BEAUX-ARTS DE CONDORCET

+ Membre de la fanfare de l'Académie de Condorcet, 2013
+ Membre du club de musique de Paris, 2011-2013

° A joué avec le groupe Tigers

Je joue de la guitare (basse, acoustique, électrique), de la batterie (classique et

électrique), du clavier ou du piano. Je joue dans un groupe local appelé La Vie.
"
CV_179;"01 23 45 67 89
+33 1 23 45 67 89

sitevraimentsuper.fr
www.sitevraimentsuper.fr

Lucie

Marnier

Graphiste

 

Un graphiste est un
professionnel de ee
l'industrie du 2018
graphisme et des arts
graphiques qui

assemble des images,

Expérimentez

Graphiste aux Studios de conception de
Condorcet

+ Chargé de créer des graphiques pour les
mises en page en ligne et hors ligne.

- Modifie des photos pour des clients, des
magazines et des réseaux sociaux.

-+ Organisation des dossiers.

 

de la typographie ou
des images animées
pour créer un élément 2021
de design.

Graphiste aux Studios de conception de
Condorcet

-+ Chargé de créer des graphiques pour les
mises en page en ligne et hors ligne.

- Modifie des photos pour des clients, des
magazines et des réseaux sociaux.

-+ Organisation des dossiers.

 

Éducation

- Institut de Condorcet Arts

2 | multimédia 2025

-+ Diplôme de l'Institut de
2023 - 2026 Condorcet en conception
graphique et illustration

Concepteur d'art des studios de design
typographique

+ Travaillé en étroite collaboration avec l'équipe de
marketing pour produire des concepts pour les
clients.

+ Crée des concepts pour les principaux clients tels
que la production de musique et plus encore.

 

Compétences
100 % 90 % 80 % 100 %
GRAPHISME ILLUSTRATION PHOTOGRAPHIE VIDÉOGRAPHIE
"
CV_180;" 

Daniel Rosevale

ÉDUCATEUR SPÉCIALISÉ

 

Bio personnelle

Expérience professionelle

 

Je suis un enseignant en
éducation spécialisée qui a
travaillé avec des élèves allant de
la maternelle au lycée. Je suis une
éducateur certifié qui travaille dur
pour aider les élèves.

Spécialisations

Responsable de Universités
l'éducation spécialisée —

Maternelle Le Soleil Août
2020 - présent

+ _ Crée et gère des plans de
cours pour les élèves et Les
classes d'éducation
spécialisée

+. Communique avec d'autres
enseignants et parents pour
aider à répondre aux besoins
éducatifs

Professeur d'éducation
spécialisée

Académie La Luciole Août
2017 - juillet 2020

+ Crée et gère des plans de
cours pour les élèves et Les
classes d'éducation
spécialisée

+ _ Communique avec d'autres
enseignants et parents pour
aider à répondre aux besoins
éducatifs

+ Éduquer et aider les élèves
ayant une déficience
visuelle et auditive

+ Évaluation et analyse
comportementale

+ Éducation spécialisée de la
petite enfance

Université Saint-Germain

Master en sciences sociales
Juin 2017

+. Domaine d'intérêt
Techniques d'éducation
spécialisée et techniques de
communication

+ Score de certification à
l'examen d'éducateur
spécialisé : 98 % (note de
passage avec reconnaissance)

Université de Condorcet

Licence en psychologie Mai
2015

e_ Diplômé avec une grande
distinction

e_ Conférencier étudiant pour
la promotion de 2015

e_ Diplômé des cours avancés
de premier cycle de
psychologie clinique

 

Références

Antoine Dumont, Contactez-moi
Académie La Luciole —

O1 23 45 67 89

bjr@sitevraimentsuper.fr

Marine Dumortier,

Maternelle Le Soleil

01 23 45 67 89
bonjour@sitevraimentsuper.fr

bjr@sitevraimentsuper.fr
www.sitevraimentsuper.fr
01 23 45 67 89

12 rue Blaise Pascal,
75000 Paris
"
CV_181;"CORDES SO OURS

CONCEPTRICE MULTIMÉDIA

PROFIL

Je crée des concepts visuels, à la main ou à l'aide d'un logiciel informatique, pour communiquer des idées qui
inspirent, informent ou captivent les consommateurs. Ils développent la mise en page générale et la
conception de production pour les publicités, les brochures, les magazines et les rapports d'entreprise

CLAMART TN NET CT NE RÉCOMPENSES

Licence pro Multimédia, mention
très bien CHAMPIONNE DU DESIGN 2014

(ere dde Ne IEI el RE T
vague mai 2014

SECONDE PLACE DU DESIGN 2016
STUDIO DESIGN

: Championnats de parachutisme
SCAN ETUIS

ascensionnelle de Pilat février 2016

STUDIO DESIGN
CAMES COMPÉTENCES

.000e
STUDIO DESIGN
Graphiste .000e

01-23-45-67-89 | 06-23-45-67-89 | ANDREAJOHN@EMAIL.FR

 
"
CV_182;"ROMAIN STÉVENIN

ÉTUDIANT EN MARKETING

 

MES OBJECTIFS

- Atteindre un poste engageant dans le marketing des
moteurs de recherche et la stratégie des réseaux sociaux
- Travailler dans un environnement axé sur le travail
d'équipe et maximiser mon apprentissage

PRINCIPALES FORCES

- Optimisation des moteurs de recherche
- Gestion des réseaux sociaux

- Gestion de la communauté

- Marketing par e-mail

- Marketing hors ligne

- Conception de communication de base

CONTACTEZ-MOI :

Téléphone : 01 23 45 67

Portable : 06 11 12 13 14

Adresse : 12, rue de la Paix 75000 Paris
E-mail : bonjour@sitevraimentsuper

 

BÉNÉVOLAT

Université de Condorcet

Consultant sur les réseaux sociaux et le référencement du Iycée de Condorcet
Chargé de conférence sur les entreprises et le marketing Croix Rouge de Condorcet

Consultant de la campagne de donneurs

MON EXPÉRIENCE

Gestionnaire de réseaux sociaux

Entreprise Domarin | 2017-présent

Recherche et met en œuvre des tactiques d'optimisation des moteurs de
recherche hors page pour un large éventail de clients, sous l'une des
principales sociétés de référencement du pays

Stagiaire en marketing

Médias numériques Domarin | 2016-2017

- Recherche en ligne pour une variété de clients publicitaires et Web
- Apprentissage des principes de la recherche par mot-clé et de l'analyse des
backlinks à des fins de référencement

FORMATION PROFESSIONNELLE

Université de Condorcet

Bachelier en Administration des affaires, option Marketing

- Tableau d'honneur

- Moyenne de 17/20

- Présidente des Marketeurs de Condorcet

- Membre du Cercle des affaires de Condorcet
- Bénéficiaire de la bourse de Condorcet

Lycée Descartes

Major de Promotion 2012

- Constamment inscrit au tableau d'honneur
- Récompensé par le meilleur en sciences et le meilleur en mathématiques
- Obtention du certificat « Diplômé le plus prometteur »

- Citation pour le leadership
"
CV_183;"MARC DUMONT

 

RÉCAPITULATIF PROFESSIONNEL

Graphiste publicitaire avec 15 ans d'expérience dans l'industrie. Passionné par l'écriture et l'esthétique propre et engageante.
Leader efficace et capable de motiver les équipes.
Gestion de divers comptes dans l'industrie des télécommunications, de l'habillement et des services.

DOMAINES D'EXPERTISE

+ Direction artistique + Planification stratégique

* Rédaction * Relations clients

+ Graphisme : . 0
. Publicité ° Brainstorming Leadership

PARCOURS PROFESSIONNEL

Directeur de la création

Publicité de Condorcet | Février 2010 à présent

- Rédaction des ordres du jour des réunions, fourniture de matériel avancé et suivi des réunions et des
conférences d'équipe.

+ Gérer la zone de réception, y compris accueillir les visiteurs et répondre aux demandes d'informations
téléphoniques et en personne.

+ Conception de systèmes de fichiers électroniques et maintenance de fichiers électroniques et papier.

Graphiste
Publicité Domarin | Avril 2008 à janvier 2010

+ Création de présentations PowerPoint utilisées pour le développement commercial.
- Publication de postes vacants sur les sites Web de l'entreprise et les réseaux sociaux.
+ Création de rapports et présentations hebdomadaires et mensuels.

+ Gestion du calendrier quotidien du président de l'entreprise.

PARCOURS SCOLAIRE

Licence en anglais, mai 1998

Université de Condorcet
"
CV_184;"CEE PERTE
bonjour@sitevraimentsuper.fr

RSA www.sitevraimentsuper.fr

del alt= 10T2

Récompenses

 
"
